formulary_id,contract_year,tier_level_value,rows_count,distinct_rxcui,pct_of_formulary
00025440,2025,2,1619,1619,53.029806747461514
00025441,2025,1,245,245,7.401812688821752
00025441,2025,2,561,561,16.948640483383684
00025441,2025,3,786,786,23.746223564954683
00025441,2025,4,973,973,29.395770392749245
00025441,2025,5,745,745,22.507552870090635
00025442,2025,1,320,320,9.090909090909092
00025442,2025,2,638,638,18.125
00025442,2025,3,912,912,25.90909090909091
00025442,2025,4,844,844,23.977272727272727
00025442,2025,5,806,806,22.897727272727273
00025443,2025,1,342,342,10.481152313821637
00025443,2025,2,537,537,16.457247931351517
00025443,2025,3,721,721,22.09623046276433
00025443,2025,4,912,912,27.949739503524363
00025443,2025,5,751,751,23.015629788538156
00025444,2025,1,3588,3588,100.0
00025445,2025,1,344,344,9.587513935340022
00025445,2025,2,768,768,21.40468227424749
00025445,2025,3,790,790,22.01783723522854
00025445,2025,4,874,874,24.358974358974358
00025445,2025,5,812,812,22.630992196209586
00025448,2025,1,3217,3217,100.0
00025450,2025,1,262,262,8.531422989254315
00025450,2025,2,571,571,18.59329208726799
00025450,2025,3,629,629,20.481927710843372
00025450,2025,4,1021,1021,33.246499511559755
00025450,2025,5,588,588,19.14685770107457
00025452,2025,1,368,368,11.701112877583466
00025452,2025,2,495,495,15.739268680445152
00025452,2025,3,666,666,21.176470588235293
00025452,2025,4,1028,1028,32.68680445151033
00025452,2025,5,588,588,18.696343402225754
00025454,2025,1,415,415,12.16295427901524
00025454,2025,2,1879,1879,55.07033997655334
00025454,2025,3,253,253,7.415005861664713
00025454,2025,4,183,183,5.363423212192263
00025454,2025,5,581,581,17.028135990621337
00025454,2025,6,101,101,2.9601406799531067
00025456,2025,1,457,457,13.389979490184588
00025456,2025,2,504,504,14.767067096396133
00025456,2025,3,813,813,23.820685613829475
00025456,2025,4,945,945,27.688250805742747
00025456,2025,5,694,694,20.334016993847055
00025457,2025,1,568,568,16.730486008836525
00025457,2025,2,1312,1312,38.64506627393225
00025457,2025,3,283,283,8.33578792341679
00025457,2025,4,440,440,12.960235640648012
00025457,2025,5,792,792,23.32842415316642
00025458,2025,1,457,457,13.389979490184588
00025458,2025,2,504,504,14.767067096396133
00025458,2025,3,813,813,23.820685613829475
00025458,2025,4,945,945,27.688250805742747
00025458,2025,5,694,694,20.334016993847055
00025459,2025,1,457,457,13.389979490184588
00025459,2025,2,504,504,14.767067096396133
00025459,2025,3,813,813,23.820685613829475
00025459,2025,4,945,945,27.688250805742747
00025459,2025,5,694,694,20.334016993847055
00025460,2025,1,282,282,8.262525637269265
00025460,2025,2,506,506,14.825666569000878
00025460,2025,3,810,810,23.732786404922354
00025460,2025,4,945,945,27.688250805742747
00025460,2025,5,694,694,20.334016993847055
00025460,2025,6,176,176,5.156753589217697
00025461,2025,1,537,537,15.73395839437445
00025461,2025,2,572,572,16.759449164957516
00025461,2025,3,811,811,23.762086141224728
00025461,2025,4,799,799,23.41048930559625
00025461,2025,5,694,694,20.334016993847055
00025462,2025,1,364,364,10.665104014063873
00025462,2025,2,571,571,16.730149428655142
00025462,2025,3,808,808,23.67418693231761
00025462,2025,4,800,800,23.439789041898624
00025462,2025,5,694,694,20.334016993847055
00025462,2025,6,176,176,5.156753589217697
00025463,2025,1,364,364,10.665104014063873
00025463,2025,2,571,571,16.730149428655142
00025463,2025,3,808,808,23.67418693231761
00025463,2025,4,800,800,23.439789041898624
00025463,2025,5,694,694,20.334016993847055
00025463,2025,6,176,176,5.156753589217697
00025464,2025,1,364,364,10.665104014063873
00025464,2025,2,571,571,16.730149428655142
00025464,2025,3,808,808,23.67418693231761
00025464,2025,4,800,800,23.439789041898624
00025464,2025,5,694,694,20.334016993847055
00025464,2025,6,176,176,5.156753589217697
00025465,2025,1,364,364,10.665104014063873
00025465,2025,2,571,571,16.730149428655142
00025465,2025,3,808,808,23.67418693231761
00025465,2025,4,800,800,23.439789041898624
00025465,2025,5,694,694,20.334016993847055
00025465,2025,6,176,176,5.156753589217697
00025467,2025,1,2289,2289,70.25782688766114
00025467,2025,2,969,969,29.742173112338858
00025468,2025,1,3300,3300,100.0
00025469,2025,1,668,668,18.822203437588055
00025469,2025,2,863,863,24.316708932093547
00025469,2025,3,693,693,19.526627218934912
00025469,2025,4,496,496,13.975767821921668
00025469,2025,5,829,829,23.35869258946182
00025470,2025,1,397,397,11.061577040958484
00025470,2025,2,729,729,20.31206464196155
00025470,2025,3,841,841,23.43271106157704
00025470,2025,4,813,813,22.652549456673167
00025470,2025,5,809,809,22.541097798829757
00025471,2025,1,342,342,10.481152313821637
00025471,2025,2,537,537,16.457247931351517
00025471,2025,3,721,721,22.09623046276433
00025471,2025,4,912,912,27.949739503524363
00025471,2025,5,751,751,23.015629788538156
00025472,2025,1,342,342,10.481152313821637
00025472,2025,2,537,537,16.457247931351517
00025472,2025,3,721,721,22.09623046276433
00025472,2025,4,912,912,27.949739503524363
00025472,2025,5,751,751,23.015629788538156
00025473,2025,1,397,397,11.04004449388209
00025473,2025,2,729,729,20.272525027808676
00025473,2025,3,848,848,23.5817575083426
00025473,2025,4,813,813,22.60845383759733
00025473,2025,5,809,809,22.4972191323693
00025474,2025,1,491,491,11.297745052922227
00025474,2025,2,824,824,18.959963184537507
00025474,2025,3,1301,1301,29.935572940635065
00025474,2025,4,688,688,15.830648872526462
00025474,2025,5,1042,1042,23.97606994937874
00025475,2025,1,491,491,11.297745052922227
00025475,2025,2,824,824,18.959963184537507
00025475,2025,3,1301,1301,29.935572940635065
00025475,2025,4,688,688,15.830648872526462
00025475,2025,5,1042,1042,23.97606994937874
00025477,2025,1,472,472,13.247263541959024
00025477,2025,2,393,393,11.03003087285995
00025477,2025,3,1077,1077,30.227336514173448
00025477,2025,4,828,828,23.23884367106371
00025477,2025,5,793,793,22.256525399943868
00025478,2025,1,3672,3672,100.0
00025479,2025,1,263,263,7.162309368191721
00025479,2025,2,931,931,25.354030501089326
00025479,2025,3,553,553,15.0599128540305
00025479,2025,4,1053,1053,28.676470588235293
00025479,2025,5,778,778,21.18736383442266
00025479,2025,6,94,94,2.559912854030501
00025482,2025,1,3348,3348,100.0
00025484,2025,1,3348,3348,100.0
00025486,2025,1,353,353,10.895061728395062
00025486,2025,2,901,901,27.808641975308642
00025486,2025,3,333,333,10.277777777777779
00025486,2025,4,830,830,25.617283950617285
00025486,2025,5,796,796,24.567901234567902
00025486,2025,6,27,27,0.8333333333333334
00025487,2025,1,3240,3240,100.0
00025488,2025,1,353,353,10.895061728395062
00025488,2025,2,1519,1519,46.882716049382715
00025488,2025,3,318,318,9.814814814814815
00025488,2025,4,254,254,7.839506172839506
00025488,2025,5,796,796,24.567901234567902
00025489,2025,1,353,353,10.895061728395062
00025489,2025,2,1519,1519,46.882716049382715
00025489,2025,3,318,318,9.814814814814815
00025489,2025,4,254,254,7.839506172839506
00025489,2025,5,796,796,24.567901234567902
00025490,2025,1,3090,3090,100.0
00025491,2025,1,323,323,8.189655172413794
00025491,2025,2,1877,1877,47.59127789046653
00025491,2025,3,435,435,11.029411764705882
00025491,2025,4,436,436,11.05476673427992
00025491,2025,5,873,873,22.134888438133874
00025492,2025,1,312,312,7.906741003547896
00025492,2025,2,1884,1884,47.74455144450076
00025492,2025,3,435,435,11.023821591485047
00025492,2025,4,442,442,11.201216421692854
00025492,2025,5,873,873,22.12366953877344
00025494,2025,1,401,401,11.77334116265414
00025494,2025,2,677,677,19.876688197298883
00025494,2025,3,734,734,21.55020551967117
00025494,2025,4,771,771,22.636523781561948
00025494,2025,5,823,823,24.163241338813858
00025497,2025,1,2351,2351,60.71797520661157
00025497,2025,2,322,322,8.316115702479339
00025497,2025,3,182,182,4.700413223140496
00025497,2025,4,1017,1017,26.265495867768596
00025498,2025,1,284,284,8.011283497884344
00025498,2025,2,2037,2037,57.461212976022566
00025498,2025,3,276,276,7.7856135401974615
00025498,2025,4,141,141,3.9774330042313117
00025498,2025,5,142,142,4.005641748942172
00025498,2025,6,652,652,18.39210155148096
00025498,2025,7,13,13,0.36671368124118475
00025499,2025,1,163,163,4.406596377399297
00025499,2025,2,864,864,23.357664233576642
00025499,2025,3,664,664,17.95079751284131
00025499,2025,4,949,949,25.65558258988916
00025499,2025,5,918,918,24.817518248175183
00025499,2025,6,141,141,3.8118410381184105
00025500,2025,1,3699,3699,100.0
00025501,2025,1,146,146,4.477154247163447
00025501,2025,2,468,468,14.351425942962281
00025501,2025,3,871,871,26.709598282735357
00025501,2025,4,774,774,23.73505059797608
00025501,2025,5,840,840,25.758969641214353
00025501,2025,6,162,162,4.967801287948482
00025502,2025,1,364,364,10.253521126760564
00025502,2025,2,631,631,17.774647887323944
00025502,2025,3,763,763,21.492957746478872
00025502,2025,4,953,953,26.845070422535212
00025502,2025,5,774,774,21.802816901408452
00025502,2025,6,65,65,1.8309859154929577
00025503,2025,1,3550,3550,100.0
00025504,2025,1,65,65,1.8309859154929577
00025504,2025,2,2486,2486,70.02816901408451
00025504,2025,3,999,999,28.140845070422536
00025505,2025,1,609,609,16.86046511627907
00025505,2025,2,869,869,24.058693244739757
00025505,2025,3,678,678,18.770764119601328
00025505,2025,4,609,609,16.86046511627907
00025505,2025,5,847,847,23.449612403100776
00025506,2025,1,609,609,16.86046511627907
00025506,2025,2,869,869,24.058693244739757
00025506,2025,3,609,609,16.86046511627907
00025506,2025,4,609,609,16.86046511627907
00025506,2025,5,847,847,23.449612403100776
00025506,2025,6,69,69,1.910299003322259
00025508,2025,1,609,609,16.86046511627907
00025508,2025,2,869,869,24.058693244739757
00025508,2025,3,678,678,18.770764119601328
00025508,2025,4,609,609,16.86046511627907
00025508,2025,5,847,847,23.449612403100776
00025509,2025,1,719,719,21.116005873715125
00025509,2025,2,1560,1560,45.81497797356828
00025509,2025,3,206,206,6.04992657856094
00025509,2025,4,145,145,4.258443465491924
00025509,2025,5,748,748,21.96769456681351
00025509,2025,6,27,27,0.7929515418502202
00025511,2025,1,712,712,21.387804145389005
00025511,2025,2,1537,1537,46.17002102733554
00025511,2025,3,193,193,5.797536797837188
00025511,2025,4,133,133,3.9951937518774407
00025511,2025,5,727,727,21.83838990687894
00025511,2025,6,27,27,0.8110543706818865
00025512,2025,1,715,715,20.682672837720567
00025512,2025,2,1549,1549,44.80763667920162
00025512,2025,3,226,226,6.537460225629158
00025512,2025,4,177,177,5.120046282904252
00025512,2025,5,763,763,22.071159965287823
00025512,2025,6,27,27,0.7810240092565809
00025515,2025,1,3542,3542,100.0
00025516,2025,1,2663,2663,65.47823948856652
00025516,2025,2,1404,1404,34.52176051143349
00025518,2025,1,230,230,6.387114690363788
00025518,2025,2,835,835,23.188003332407664
00025518,2025,3,688,688,19.10580394334907
00025518,2025,4,837,837,23.243543460149958
00025518,2025,5,903,903,25.076367675645653
00025518,2025,6,108,108,2.9991668980838657
00025520,2025,1,520,520,14.416412531189353
00025520,2025,2,1083,1083,30.02495148322706
00025520,2025,3,352,352,9.758802328805102
00025520,2025,4,817,817,22.650401996118656
00025520,2025,5,835,835,23.14943166065983
00025521,2025,1,160,160,4.088934321492461
00025521,2025,2,1810,1810,46.25606951188347
00025521,2025,3,265,265,6.772297469971889
00025521,2025,4,798,798,20.39355992844365
00025521,2025,5,880,880,22.489138768208537
